"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",32,0.467922014968934,2.11678596808504,0.000282379421321288,0.00705948553303221,0.00639069216674495,4032,"tags=56%, list=25%, signal=42%","TLE1/CELSR1/LDB1/UNC5C/TLE3/NRP1/NRP2/VLDLR/MYH9/CDK6/PML/PLG/HEY1/CRMP1/SCG2/GLI1/ACHE/RTN1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",179,0.285524943963901,1.75889225598106,0.000218791050020883,0.00705948553303221,0.00639069216674495,6304,"tags=54%, list=39%, signal=33%","RPS6KA2/RAB31/CXCL12/AMFR/WWC1/GFRA1/NCOR2/CANT1/CELSR1/NAV2/OPN3/ELF3/TMPRSS3/BCL11B/DLC1/FARP1/IGFBP4/THSD4/ADCY9/SLC7A5/MYBBP1A/KDM4B/TIAM1/TGM2/KCNK15/KAZN/LAD1/IL17RB/MYB/RASGRP1/BAG1/KLF10/TFF1/BCL2/ABLIM1/FOS/SLC7A2/CA12/FDFT1/CELSR2/P2RY2/SLC1A4/IGF1R/TFF3/TJP3/WFS1/KLF4/FRK/ABCA3/SLC24A3/RAB17/FHL2/MLPH/ELF1/FLNB/MYOF/ASB13/NADSYN1/ELOVL5/AFF1/AKAP1/DHCR7/GAB2/NBL1/ADCY1/UGCG/CD44/MAST4/SLC37A1/TGIF2/RET/AQP3/SLC26A2/ENDOD1/SULT2B1/ABHD2/TTC39A/MREG/INHBB/CBFA2T3/CHPT1/MYC/PPIF/HSPB8/FOXC1/RARA/ABAT/PRSS23/PDLIM3/NRIP1/DEPTOR/PODXL/ARL3/INPP5F/SLC19A2/SLC22A5"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",185,0.269189640919811,1.66323439388938,0.000618225182155339,0.0103037530359223,0.00932760801146652,6454,"tags=54%, list=40%, signal=33%","CDH13/PTGIS/NAV2/COL6A2/GABARAPL2/IFRD1/CHRNG/SGCG/ADCY9/TEAD4/GADD45B/CRAT/BIN1/RB1/CASQ1/LSP1/TPM2/BAG1/PVALB/SYNGR2/EIF4A2/TNNI1/PKIA/SGCD/COX7A1/ABLIM1/CAV3/NCAM1/SPTAN1/MYH9/SLN/PGAM2/SPDEF/MEF2C/MYLK/ACTC1/KCNH1/CNN3/GNAO1/PTP4A3/PPFIA4/HDAC5/TNNT2/ADAM12/KIFC3/PRNP/AGRN/MYL6B/GPX3/MYOG/CKM/COL15A1/COL1A1/APP/EPHB3/LAMA2/AK1/ACHE/KLF5/CHRNB1/ITGB1/ACTA1/MYOM2/MAPK12/LPIN1/OCEL1/MYO1C/NOS1/CD36/MYL7/SCHIP1/SGCA/PC/DTNA/SORBS1/RYR1/APOD/FGF2/GJA5/RIT1/MYOM1/TSC2/MYH7/HSPB8/PFKM/MYL4/LSP1/ENO3/AEBP1/SORBS3/CACNA1H/CAMK2B/ANKRD2/CDKN1A/PICK1/SSPN/ACTN2/SH2B1/ATP2A1/COL6A3"
