"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"MIR320A_5P","MIR320A_5P",96,0.357344786711009,2.01357564196375,5.82704749736087e-05,0.00306731959246324,0.00232176922716243,4597,"tags=49%, list=28%, signal=35%","SDK1/ANKRD37/TNS1/ERBB4/GFRA1/FABP7/ABCC4/CREB5/TMEM178B/PKNOX2/ATL3/RAPGEF4/AGAP1/INSR/RIMKLB/CHRM2/CNDP2/SLC16A4/GRAMD1B/NMD3/TRIM9/NFATC2/RORA/TNRC6B/TRAF3/TMPRSS15/XYLT1/SH3TC2/ANKRD13C/KCNB1/TAOK1/MAP3K9/NR6A1/RAD54L2/RASSF5/SV2B/FBXW11/NMT1/PARM1/UBR3/CLCN3/LARP1/POU2F1/ZSWIM6/C1orf115/TTC7B/MMP2"
"YNGTTNNNATT_UNKNOWN","YNGTTNNNATT_UNKNOWN",329,0.255964073041074,1.65149786264659,7.38884384397091e-05,0.00382670606177268,0.00289657732355328,2849,"tags=28%, list=17%, signal=24%","NRXN3/MAGI1/CNTNAP2/FOXN3/ESRRG/RBM47/ELMO1/PTPRD/ELOVL6/SORBS2/AMFR/DSCAM/KCNMB2/CELF4/CAMK1D/SOX2/OFCC1/STARD13/PKP4/RUNX1/CBLB/DPP10/GARNL3/ARHGEF39/FAM110B/DLC1/ADARB2/NFIB/LIMK2/SMARCA2/CLIP2/THSD4/ARL4C/VGLL4/SEC24D/CCDC91/MYOCD/ITGA1/DSG1/ZNF521/NUB1/R3HDM2/NDC80/TMTC2/CHD2/HS3ST4/CLN5/SP4/KANSL1L/CHN2/DUSP10/TPM2/MAML3/RORB/THRB/BCL2/SATB1/ABLIM1/EIF2B3/FLRT3/ZIC2/FIGN/SOX5/OXGR1/LHX6/LRRC8D/ITPR1/COL9A1/PDE1C/OSBPL9/HNF1A/RALYL/TSHZ2/GRHL2/GNAO1/PLCB1/NECAP1/NUMB/EYA1/GJB4/NEDD4/ST6GALNAC5/RIPK4/PAN2/CA10/TNR/MYOG/CHL1/CKM/COL1A1/INTS8/PDE1A/NOG"
"MIR605_3P","MIR605_3P",230,0.273250401042917,1.7027293903326,8.17847668120539e-05,0.00409589305109545,0.00310033505055956,5619,"tags=46%, list=34%, signal=30%","MACROD2/NPAS3/HDAC9/PLXNA4/TENM3/TMEM132B/PCDH9/PTPRG/ZBTB20/MBOAT2/COL4A1/PIK3IP1/TNIK/CRK/GRID1/NEGR1/SNX3/EML4/RABGAP1/EFNA5/MYCBP2/RBM18/FNDC3A/EBF3/ADCY9/PLEKHM3/MECOM/RUNX2/CACNA2D1/GPR153/DUSP10/RNF157/CHST6/ANO3/GAPT/SLCO5A1/UBE2B/NFATC2/FSTL4/PPP2R2A/B4GALT5/PPP1R13L/SLC2A13/SMOX/SERTAD2/SLC13A1/TMEM252/ADAM17/ZNF268/SLC29A1/VPS13A/ADAM12/FAM98B/SCAI/G3BP1/SNX4/NIPAL2/ABHD17B/RRAS/MOCS1/ARPP21/LHFPL2/UBE2J1/ITM2C/ZNF844/THNSL1/DCUN1D3/TNFRSF21/MAP3K8/USP25/KL/ZSCAN20/CHMP1B/BCAN/GAB2/LRRC15/MDGA2/MDGA2/FOXG1/CD81/EBNA1BP2/STX1A/FRA10AC1/UBN2/KCNQ2/AGO1/RCOR1/PIK3R1/PGAP1/DDX52/C1orf105/IL7/STEAP3/CORO2A/CSMD3/TTBK2/TEAD1/WIPF2/KPNA4/ZCCHC3/SEMA5B/BTBD7/F2RL2/NAV1/CLOCK/SLC35F3"
"MIR34A_5P","MIR34A_5P",277,0.262558761535293,1.67024300670758,8.06567190712892e-05,0.00409589305109545,0.00310033505055956,2881,"tags=29%, list=18%, signal=24%","CAMTA1/KIAA1217/CDH13/FOXP1/JAKMIP1/UNC13C/PTGIS/CDH4/TSN/PRKD1/PITPNC1/SDK2/YTHDC1/FUT9/ZBTB20/SYT1/ANK2/ASIC2/S1PR3/CTNND2/PKP4/ABR/ADD2/UBP1/ADIPOR2/CDH9/STRN3/FOXJ2/ZMYM4/THSD4/PDGFRA/NRIP3/SIDT1/ZDHHC17/FRMD5/VCL/MYT1/ADAM22/TMEM79/BCL2L13/PAX5/OAZ2/CCNE2/GPR158/RTN4RL1/TOB2/RALGPS1/CERS6/AGO4/ANKS1A/PDXK/MYH9/PPFIA1/TMEM184B/CNOT6/XYLT1/ERGIC1/JAG1/MLLT3/CDK6/MGAT5B/AKIP1/BRINP1/NAV3/SNAI1/EPS15L1/TRANK1/TBCK/SFT2D1/FAM107A/TAF4B/PEA15/DCAF7/KLF4/CA10/TNRC18/IGF2BP3/CPLX2/SERPINF2/RRAS"
"ATGTACA_MIR493","ATGTACA_MIR493",289,0.25968016562377,1.6569864250484,8.29128147995031e-05,0.00409589305109545,0.00310033505055956,4746,"tags=41%, list=29%, signal=29%","CDH13/NRXN3/SYNE1/ESRRG/PPP2R2C/CREBBP/DACH1/MAPK1/CTNND2/NBEA/NAV2/KCNMA1/FMNL2/HS3ST3B1/FHOD3/IRF7/ANTXR1/NXPH1/ETF1/ANKRD17/DUSP16/SIPA1L3/VGLL4/SS18/LRRTM3/CDC14A/SSH2/TJP1/ZDHHC17/MBNL2/HIVEP2/WDFY3/SRPK2/CLRN1/SP4/RPS6KA5/ZNF385B/MAML3/NLGN1/SPRED2/TNFSF11/RALGPS1/CUL5/BCL2/SH2D3C/DLG2/ZIC2/TNRC6B/APLP2/FIGN/CNOT6/KCNIP4/ANO4/SMG1/IRF2/MEF2C/PHF2/BASP1/CELF2/TRAM2/TMEFF1/ABTB2/SNAI1/SERTAD2/NUDT4/DGKI/ZMYND19/EIF4ENIF1/PREX1/IRX3/EYA1/PDE4D/TMTC1/SRSF11/SRSF3/SORCS3/SLC25A26/GAD1/AK5/INTS8/SLC22A23/RASAL2/PPP2R5D/SH2B3/ATP2A2/FAT1/BAZ1B/ITSN2/CDC73/PCDH18/SV2B/TTN/TLE4/AAR2/NMT1/ITGB1/CAPN3/CTDSPL/MLLT10/RSBN1/PGRMC2/BRD7/ADCY1/AHDC1/MBD5/RPE/SEL1L/USP32/AGO1/MED26/TTC7B/TRPS1/PIK3R1/BAZ2A/PPP2R5C/ZMIZ1/FAM76B/VAMP2"
"MIR6757_3P","MIR6757_3P",89,0.354261235123603,1.97257791901591,8.67301778166412e-05,0.00415657613386918,0.00314626835158876,4665,"tags=51%, list=29%, signal=37%","CLASP2/RAD51B/ATXN1/RPA1/NFIB/CADM2/TNS3/ANKRD63/ADD1/DCC/RPH3AL/SNRPB2/ETNK1/WSB2/ADCY7/STMN2/SEMA6A/RORA/ZNF432/BET1/NCAM1/TNRC6B/KCNIP4/LDB2/SEH1L/TTYH2/PPP2R2A/PTK2B/MAP3K9/PAPPA/PDE7A/EN2/CPEB4/IRF2BPL/EXOC5/CPSF6/RNF10/PPP6R3/ATP8A2/MBD5/FAM168A/NAMPT/ZNF747/ZNF747/NR2C2/PRR11"
"MIR101_3P","MIR101_3P",409,0.242194849870997,1.59016466638383,8.62969601452294e-05,0.00415657613386918,0.00314626835158876,5146,"tags=41%, list=32%, signal=29%","CAMTA1/PRKCE/CCSER1/MAGI1/MAGI2/AFAP1/TIAM2/MEIS2/CNTN3/MSI2/GFRA1/HTRA3/MAPK1/ADAMTS3/ANKRD44/PDS5B/SHISA6/CTNND2/SGPP2/ARHGAP18/ROBO2/SGK1/CRISPLD1/SSBP2/CACNB2/GPATCH2/OPN3/FUCA2/KCNN3/MBNL1/PAFAH1B1/ATXN1/FBXW7/STRN3/CADM2/AGAP1/ANKRD17/RIMBP2/FNDC3A/SH3PXD2A/KLF6/KBTBD8/AEBP2/TJP1/SACM1L/ARID5B/VLDLR/IQSEC1/ATP2B2/ZNF618/PI15/RAB1A/FAT3/ADAMTS17/ZBTB21/GLCCI1/ZNF385B/ADAMTSL3/ETNK1/MAML3/SLC25A3/ATXN1L/PRPF4B/LAMB4/COTL1/ANKS1A/RORA/TRPC4/CAV3/ZNF557/FLRT3/PPFIA1/TNRC6B/LRP2/RASGRP3/RIN2/APLP2/CEBPA/AP1G1/FOS/DISC1/MPP7/PPP2R2A/ITGA8/NACC2/ABCC5/PPFIA4/SSH1/ADAMTS10/SUB1/ZFP36L2/PIP5K1C/ZNF827/EYA1/PDE4D/TGFBR3/SV2C/CLDN11/DCAF7/ANKRD11/MAP3K9/ZNF749/KDM7A/TNRC18/ABHD17B/MAP3K4/SPIRE1/APP/KCNJ6/ZDHHC21/MTMR2/KCNB2/CPEB2/ZCCHC2/C9orf72/SH2B3/CSRP2/IFFO2/POLR3K/MPPE1/FAM222A/FBXW11/DENND1B/NOVA1/CHST12/RXRB/KCNA1/SOCS5/RFX4/UBR3/MORN4/MAK/NPNT/PURB/MAPK6/PLXNA2/C8orf44-SGK3/SGK3/RASD2/TGIF2/UBN2/SEL1L/LCORL/UNC79/TFB2M/MLEC/ZSWIM6/HIVEP3/FAM114A1/ABHD17C/LRAT/PIEZO1/CAPS2/SPRED1/NDFIP1/GRAMD4/EMP2/UTS2B/NID2/N4BP2/ARHGAP17/LGI2/BBX/CTTNBP2/REV3L/ZBED4"
"MIR3183","MIR3183",73,0.37494773724889,2.01318957901479,9.25846516063291e-05,0.00430854081605685,0.00326129611836787,5494,"tags=56%, list=34%, signal=37%","TENM4/PITPNC1/ZBTB7C/ELFN2/GABBR2/APOLD1/ELF3/CASZ1/SAE1/AGAP1/ZNF618/KSR2/SLC24A4/PTPN1/NRXN1/LYN/CCBE1/PKHD1/EHD3/PLCB1/UBE3D/CSF1/HEG1/TNFRSF13B/UBXN10/ZCCHC2/PDE3B/LRP11/RXRA/GMEB2/FBXW11/SLC52A3/EYA2/FAM168A/ZFYVE27/SPDYE3/SMAP2/MYO5A/SMARCC2/SETD3/NR2F1"
"MIR34C_5P","MIR34C_5P",236,0.271745374914076,1.69719051171066,9.19372064902009e-05,0.00430854081605685,0.00326129611836787,5751,"tags=47%, list=35%, signal=31%","CAMTA1/KIAA1217/CDH13/FOXP1/JAKMIP1/UNC13C/PTGIS/TSN/PITPNC1/SDK2/FUT9/ZBTB20/SYT1/ANK2/ASIC2/S1PR3/CTNND2/PKP4/ABR/ADD2/UBP1/ADIPOR2/STRN3/FOXJ2/ZMYM4/PDGFRA/NRIP3/ZDHHC17/FRMD5/VCL/MYT1/ADAM22/BCL2L13/OAZ2/CCNE2/GPR158/RTN4RL1/TOB2/RALGPS1/CERS6/AGO4/ANKS1A/PDXK/MYH9/PPFIA1/TMEM184B/CNOT6/XYLT1/ERGIC1/JAG1/MLLT3/CDK6/MGAT5B/AKIP1/BRINP1/NAV3/SNAI1/EPS15L1/TRANK1/SFT2D1/TAF4B/PEA15/DCAF7/KLF4/TNRC18/IGF2BP3/CPLX2/SERPINF2/RRAS/PGM1/FUT8/KITLG/HNF4A/LEF1/NRN1/LYST/RRAGC/STAB2/FLOT2/CLCN3/PPP2R3A/NPNT/PURB/TGIF2/SMIM15/FRA10AC1/RAD9B/ANK3/ARHGAP26/MEX3C/VAMP2/LDHA/RGS17/TPD52/TMEM74/PLAG1/CBFA2T3/ARID4B/SHISA7/ARHGAP1/SUCO/MYCN/ZYG11B/NAV1/WASF1/CLOCK/SLC37A3/ZFHX4/HSPA1B/GREM2/ELMOD1/RELN"
"EN1_01","EN1_01",97,0.347922975535189,1.96266156158779,9.44764525032928e-05,0.00433376984268676,0.00328039291473839,2798,"tags=35%, list=17%, signal=29%","RBFOX1/PDZD2/RGS6/PCDH9/SORBS2/ERBB4/NRG1/ANK2/RARB/UBE2H/GREM1/ARL4C/FNDC3A/PDGFRA/FIBCD1/SH3BGRL2/GRIA1/SREK1/CDC14A/LMO1/DLG2/GAP43/MAP3K5/GRHL2/TFEB/CD55/ELN/PLCB1/NXF1/RPL38/HOXD3/MYOG/EYA4/GNRH1"
"MIR449B_5P","MIR449B_5P",233,0.277121940568582,1.72978185755769,9.64494067399505e-05,0.00436195838087297,0.0033017298763906,5751,"tags=48%, list=35%, signal=32%","CAMTA1/KIAA1217/CDH13/FOXP1/JAKMIP1/UNC13C/PTGIS/TSN/PITPNC1/SDK2/FUT9/ZBTB20/SYT1/ANK2/ASIC2/S1PR3/CTNND2/PKP4/ABR/ADD2/UBP1/ADIPOR2/STRN3/FOXJ2/ZMYM4/PDGFRA/NRIP3/ZDHHC17/FRMD5/VCL/MYT1/ADAM22/BCL2L13/OAZ2/CCNE2/GPR158/RTN4RL1/TOB2/RALGPS1/CERS6/AGO4/ANKS1A/PDXK/MYH9/PPFIA1/TMEM184B/CNOT6/XYLT1/ERGIC1/JAG1/MLLT3/CDK6/MGAT5B/AKIP1/BRINP1/NAV3/SNAI1/EPS15L1/TRANK1/SFT2D1/TAF4B/PEA15/DCAF7/KLF4/TNRC18/IGF2BP3/CPLX2/SERPINF2/RRAS/PGM1/FUT8/KITLG/HNF4A/LEF1/NRN1/LYST/RRAGC/STAB2/FLOT2/CLCN3/PPP2R3A/NPNT/PURB/TGIF2/SMIM15/FRA10AC1/RAD9B/ANK3/ARHGAP26/MEX3C/VAMP2/LDHA/RGS17/TPD52/TMEM74/PLAG1/CBFA2T3/ARID4B/SHISA7/ARHGAP1/SUCO/MYCN/ZYG11B/NAV1/WASF1/CLOCK/SLC37A3/ZFHX4/HSPA1B/GREM2/ELMOD1/RELN"
"AAGCACT_MIR520F","AAGCACT_MIR520F",208,0.278440923047967,1.72133579246373,0.000108857968958639,0.00485476303230818,0.00367475219774118,5555,"tags=47%, list=34%, signal=32%","RBFOX1/ANO6/ITGA9/CDH4/OPCML/YTHDC1/CREB5/OLFM3/ZBTB26/KCNMA1/RARB/ASF1B/ABR/RABGAP1/NFIB/FNDC3A/KBTBD8/AEBP2/ZDHHC17/PGBD5/MBNL2/VLDLR/BACH2/RBL1/ATP2B2/RPS6KA5/LYPD6/ESR1/UBE2B/NTN4/RGL1/ITFG1/TNRC6B/FIGN/CNOT6/LHX6/XYLT1/IRF2/MEF2C/RDX/TET1/CELF2/GRHL2/ATXN7L2/AP3M1/ZNFX1/ABCA1/MINK1/TMEM87A/KMT2E/TMTC1/TMUB2/SLC24A3/APP/VANGL2/MED12L/EPAS1/SLC22A23/EMX2/CC2D1A/RASAL2/LMO3/RALGDS/DERL2/RB1CC1/DPP4/CDKN1B/FBXW11/NOVA1/PLXNA1/RFX4/UBR3/CERS3/PPP2R3A/GAB2/PURB/RGMA/MTUS1/MKRN1/HIVEP3/NR2C2/MNT/MEX3C/RAB22A/SPRED1/ADCYAP1/PLAG1/ARID4B/ZNF180/PCGF5/RABEP1/PRDM8/MMP24/LCOR/SS18L1/COL4A3/SIMC1/ATAD2/SLC6A9"
"CTACTGT_MIR199A","CTACTGT_MIR199A",169,0.296697260792677,1.80109800094305,0.000113370176802477,0.00498673476318843,0.00377464654991954,5451,"tags=49%, list=33%, signal=33%","CAMTA1/FOXP1/GALNT18/AFAP1/MEIS2/KCNMB2/YTHDC1/ANK2/PDS5B/ARHGAP21/RUNX1/CTDSPL2/DPP10/MBNL1/NXPH1/EML4/SMARCA2/FOXQ1/SIPA1L3/EBF3/PDGFRA/AEBP2/CDH22/NRP2/SECISBP2L/VLDLR/MAN2A1/FAM193A/ADAMTSL3/SLCO5A1/TNRC6B/APLP2/PLEKHH1/SUMO3/STAT6/AP1G1/FOS/ARHGAP20/FGF12/EHD3/ABCA1/DGKI/SUB1/LRRC4C/SOBP/SORCS3/MAP3K4/GIGYF2/BMP2/TANC1/DPP4/CSNK1G1/CPEB4/FAM222A/NOVA1/KDM3A/SIK2/TSPAN5/PDIK1L/PTPN5/ASCL1/RNF139/TGIF2/TGIF1/TACC2/SCUBE3/PLOD2/ARHGAP24/GFPT2/SLC26A9/RBL2/NID2/PLAG1/ZBTB4/ARID4B/PSD2/FNBP1L/CHD7/PHLPP2/C1orf21/FXR1/BTBD7"
"MIR1255A_MIR1255B_5P","MIR1255A_MIR1255B_5P",61,0.393050715034048,2.04205410073351,0.000116122317356798,0.00503876704098214,0.00381403173224533,5645,"tags=59%, list=35%, signal=39%","CAMTA1/CXCL12/STRBP/ADAMTS3/GPRC5A/PRDM10/CTNND2/RUNX1/UBE2H/INSR/BACH2/WDFY3/GNAL/SH3TC2/YTHDF1/DDN/MAP3K9/GSG1L/OAS2/TBC1D5/SLC18A2/DHRS7B/SERPINA11/ZDHHC22/SETBP1/FAM168A/SEC63/TRIM6-TRIM34/NMNAT2/PDE6B/TCF24/CLEC4G/PHYKPL/EPB41L1/NEU3/EPHA4"
"MIR205_3P","MIR205_3P",352,0.244053455065105,1.58755241877662,0.000125834333614197,0.00538738726980251,0.00407791545705519,3769,"tags=32%, list=23%, signal=25%","HDAC9/MAML2/CCSER1/SPAG16/TMEM132B/COL25A1/UNC13C/DMRT1/ASXL3/SMCHD1/MSI2/RYR3/FUT9/ZBTB20/KLF12/ABCC4/NBEA/ARHGAP15/HECW1/APBB2/G0S2/GPC6/APAF1/ATXN1/CDH9/DUSP16/LRRC8B/ADCY9/LRRTM3/SH3BGRL2/LAMA4/PDLIM5/EDARADD/PLEKHM3/NEDD9/HS3ST2/MBNL2/LPGAT1/RAB1A/BCLAF1/TP53AIP1/KIAA1549/DNM3/SEC62/RASGRP1/MRC1/RNGTT/PDE10A/ESYT2/NLGN1/FREM1/ZNF596/SCARF1/NRXN1/TNRC6B/KCNS3/DYNC1LI1/XYLT1/SH3TC2/NOL4/SMG1/PDE1C/ALCAM/TET1/MCTP2/TOMM20/TMEM144/TRAM2/TOX3/RASSF6/CPPED1/PTTG1IP/GOLGA8M/SERTAD2/RXFP1/SFT2D1/RAB30/RGS18/TMPO/GALNT13/PLA2G6/PRNP/GKN1/PDIA5/PMEL/ZNF407/PLCL1/COBL/MAP3K4/MEGF9/ACTA2/ATP8A1/PARL/IVNS1ABP/TFCP2L1/ATP10D/ASB7/UBE2V1/USP10/UNC80/FZD3/DLD/TMED4/PIK3CG/RER1/NOX4/CNR1/PRELID2/PRPF40A/VANGL1/SESN3/SESTD1/CCSER2/BCL7B"
"ACTGTGA_MIR27A_MIR27B","ACTGTGA_MIR27A_MIR27B",424,0.240608105705565,1.58362738898941,0.000134903237690998,0.00569966179244468,0.00431428775385755,6114,"tags=47%, list=37%, signal=30%","CAMTA1/MIER2/FOXN3/ELMO1/RGS6/AFAP1/MEIS2/PLXND1/APBA2/ELFN2/E2F7/SYT1/ANK2/ZCCHC24/PDS5B/PDE3A/NAV2/RUNX1/CACNB2/IRS1/GREM1/EEPD1/PTPRT/APAF1/PAK6/CACNA2D3/FBXW7/NREP/INSR/LBH/SIPA1L3/EBF3/PDGFRA/ANK1/SH3BGRL2/STIM2/TMEM9B/SREK1/KBTBD8/LIMK1/GATA2/PDLIM5/NRP2/ZDHHC17/FOSB/MBNL2/TMTC2/LPAR6/MYT1/SNAP25/PLK2/MAN2A1/SLC39A11/LITAF/FLRT2/RPS6KA5/RNGTT/CHRD/SLCO5A1/VAV3/DOT1L/THRB/SEMA6A/PKIA/GABRB3/AGO2/TMCC1/KCNA6/SH2D3C/NRXN1/FLRT3/VIP/PLEKHH1/EHD3/ZZZ3/CA12/GSPT1/MFSD2A/DCUN1D4/ABCA1/SERTAD2/NXF1/ADAMTS10/ATXN10/ZNF827/EYA1/CIPC/SPRY2/AGRN/NEDD4/PSMA1/GOLM1/CSF1/GNG12/MKNK2/CA10/PDIA5/EYA4/VANGL2/TBX5/SFRP1/RPS6KB1/SH3RF1/CABP1/PAPPA/UBE2V1/NEK2/CSNK1G1/HIP1/EN2/TLK2/ITSN2/CPEB4/ZFP36L1/RXRA/EDNRA/FAM222A/CIT/EPHB2/CAPZA1/VANGL1/CCDC71/NOVA1/KDM3A/SLC38A4/CAPN3/PARD6B/CLCN3/CASC3/DIRAS1/POM121/SGMS1/RAB11FIP1/RNF139/TRAPPC8/TAPT1/GALNT3/ST6GALNAC3/FZD7/NR2F6/AGPAT4/UNKL/ACVR1/EDRF1/PGAP1/GFPT2/RNFT1/FRS3/SEMA6D/ABCB9/SOCS6/MAP2K4/GREB1L/MAPK14/PAQR9/PLAG1/GOSR2/ID2/CBFA2T3/CNOT7/CD28/DTNA/WIPF2/CD2AP/SUCO/FOXO1/PHLPP2/SS18L1/C1orf21/EPB41L1/GLTP/TMED5/ATP2B1/CDH24/KCNK2/ARRDC4/CCNK/NCOA5/EGFR/MDFI/RARA/NETO1/CDK18/ZFHX4/SLC6A1/NFASC/RELN/LZTS3/NR5A2/ATP6V1A/NRIP1/CADM1/COLGALT2/NCOA7/RGL2/CTDSP2/RMND5A/MATN3/FAM13A/PPARA/MIER3"
"MIR6769B_3P","MIR6769B_3P",74,0.36683668556901,1.97653213659209,0.000142702847367713,0.00580023851769273,0.00439041804892803,5494,"tags=55%, list=34%, signal=37%","TENM4/PITPNC1/ZBTB7C/ELFN2/GABBR2/APOLD1/ELF3/CASZ1/SAE1/AGAP1/ZNF618/KSR2/SLC24A4/PTPN1/NRXN1/LYN/CCBE1/PKHD1/EHD3/PLCB1/UBE3D/CSF1/HEG1/TNFRSF13B/UBXN10/ZCCHC2/PDE3B/LRP11/RXRA/GMEB2/FBXW11/TBC1D16/EYA2/FAM168A/ZFYVE27/SPDYE3/SMAP2/MYO5A/SMARCC2/SETD3/NR2F1"
"MIR4723_3P","MIR4723_3P",74,0.366509711952862,1.97477038842033,0.000142702847367713,0.00580023851769273,0.00439041804892803,5494,"tags=55%, list=34%, signal=37%","TENM4/PITPNC1/ZBTB7C/ELFN2/GABBR2/APOLD1/ELF3/CASZ1/SAE1/AGAP1/ZNF618/KSR2/SLC24A4/PTPN1/NRXN1/LYN/CCBE1/PKHD1/EHD3/PLCB1/UBE3D/CSF1/HEG1/TNFRSF13B/UBXN10/ZCCHC2/PDE3B/LRP11/RXRA/GMEB2/FBXW11/PLXNA2/EYA2/FAM168A/ZFYVE27/SPDYE3/SMAP2/MYO5A/SMARCC2/SETD3/NR2F1"
"MIR3123","MIR3123",228,0.271516090785507,1.69148780364272,0.000139437695309842,0.00580023851769273,0.00439041804892803,4878,"tags=43%, list=30%, signal=30%","CCSER1/MAGI1/NAALADL2/LPP/PITPNC1/ASTN2/ZBTB20/SET/ADAMTS3/TMCC3/SLC31A2/CLASP2/ABCC9/PATZ1/CTDSPL2/RAD51B/KCNN3/CTCFL/GPC6/BCL11B/PET117/SMIM21/FBXL3/ATP11A/TJP1/RNPEP/ATG3/BCAT1/MMRN1/SP4/ITGBL1/SETD7/AGO4/SMIM17/ALG10B/FREM2/TPRX1/P2RY14/ARHGAP20/TRIO/DSC1/ACO1/PIK3AP1/PPARGC1A/KCNB1/ABCC5/NUDT4/LYVE1/NIPA1/UBE3D/GALNT13/GNG12/UBQLN1/CHL1/TRH/COL19A1/PCDH15/PPP3CA/MROH9/RNLS/AGMO/BACH1/KLHL29/FZD3/NRN1/NOVA1/N4BP2L2/SESTD1/KCNA1/IPO7/AHR/DAAM2/DOCK4/SGIP1/ATP8A2/RSBN1/CAP1/GALNT15/NSMAF/PDK4/TRNT1/PLCB4/PAG1/PUS3/TACC2/SLC2A12/TMEM260/STK10/NR2C2/RBM28/GAS6/CD84/RABGAP1L/DVL3/COX15/F5/SEMA3F"
"AAGCACA_MIR218","AAGCACA_MIR218",360,0.245091721916751,1.59566131953531,0.00015304108652043,0.00614268661021376,0.00464962985231148,6338,"tags=49%, list=39%, signal=30%","RPS6KA2/NRXN3/PRKCE/PRKG1/FOXN3/ELMO1/PPP2R2C/MAGI2/TMEM163/FRMD4A/ELFN2/KLF12/SHISA6/PKP4/GRIK2/OLFM3/SGCZ/ROBO2/LRRC7/HS3ST3B1/RTN3/FHOD3/UBE2H/ADIPOR2/MBNL1/BCL11B/ATXN1/KALRN/CADM2/ZNF236/RIMBP2/EBF3/PDGFRA/SASH1/PIEZO2/B3GAT1/RTN4/ZNF609/L3MBTL3/HS3ST2/SHC4/MBNL2/HIVEP2/RUNX2/MAN2A1/SEC14L1/SLC24A4/STXBP1/EPHA8/SPRED2/SHANK2/SLCO5A1/LMNB1/TRIM9/SCRT2/GAPVD1/TCF20/RNF220/TTYH3/SEMA6A/SGCD/GABRB3/FREM1/DIRAS2/DLG2/NRXN1/DNAL1/FLRT3/RIMS4/SOX5/DYNC1LI1/ANO4/ABLIM3/PARP12/PPP2R2A/PPARGC1A/OXSR1/NAV3/DCUN1D4/GNAO1/SERTAD2/NUMB/HLF/GALNT13/SPECC1L/SNX4/COL1A1/PI4K2A/PI4K2A/KCTD9/GOLGA7/MED12L/MVB12B/LMO3/RPS6KB1/ITM2C/ZNF518B/ZMAT4/EID3/SLC23A2/PPP1R26/ZNF212/EXOC5/ELOVL5/MDGA1/SIK2/UBR3/CTDSPL/EFNB2/GAB2/DBNDD2/NMT2/PURB/MDGA2/MDGA2/KIF21B/RNF139/GALNT3/RET/USP32/LCORL/RAB8B/ARL5B/PIK3R1/TRHDE/SACS/SSR1/ZMIZ1/SPRED1/ACTN1/KDM2A/SOCS6/ATXN2/HNRNPC/NAT8L/INHBB/DOLPP1/ARID4B/CSMD3/KCNA3/PLD5/NDRG4/WIPF2/RAB6A/PLCG1/HIC2/ATAT1/RAP1GAP/RABEP1/MMP24/GRIA2/EPB41L1/TBX15/NFIX/DBN1/PRMT3/RARA/JDP2/ZDHHC23/SLC6A1/RELN/ANKRD13B/CLK3/CASKIN1/PTPRA/NACC1/KANSL1/IKZF1/EDEM1/FAM13A/PTP4A1/CCDC6/ZFYVE26/ZMIZ2/HMOX1/FANCI/MAFG"
"MIR485_5P","MIR485_5P",127,0.31685687794743,1.86113635161135,0.000173446213487218,0.00687575051243775,0.00520451341055214,5577,"tags=52%, list=34%, signal=34%","PLXNA4/OSBPL10/TMEM132D/GLIS3/MSI2/YTHDC1/GPR176/FABP7/SHISA6/FTO/LRRC7/ABR/ADIPOR2/SSH2/ZNF609/GPN3/FRMD5/PHTF2/ETNK1/CERS6/ZNF474/TTYH3/PSMA5/GABRB3/HTR6/APLP2/SOX5/SMG1/MGAT5B/PPARGC1A/TFRC/KCNB1/TAOK1/CNKSR3/ST3GAL1/MEOX1/LDLRAD3/EEF2K/PAPPA/SPTB/MMP14/PTMS/PARP8/SLC23A2/CLDN12/NUCB1/STX5/PLEKHA1/WDR35/FAM168A/SGPL1/ONECUT2/RAB8B/ZSWIM6/EPB41L4A/SLC26A9/ABHD2/SLC35E2B/PSD2/RNF182/RBM4/HMGA2/RBM4B/DNAJC5G/HOOK3/RPRD2"
"MIR297","MIR297",128,0.31447484006789,1.85023896659575,0.000175713452177056,0.0068806816456162,0.00520824597017745,2124,"tags=27%, list=13%, signal=23%","CSMD1/CAMTA1/GABRG3/NKAIN2/OPCML/MADCAM1/ABCC4/OLFM3/SSBP2/KCNN3/ABR/PTPRT/SLCO3A1/DUSP16/FNDC3A/WDR64/KIR3DL1/DCC/TJP1/ABCC2/GPC5/KANSL1L/GLCCI1/KIR2DL4/RNF220/KIR3DL2/NRXN1/P2RY14/ANO4/DISC1/MCTP2/KIR2DL3/MATN2/KLHL9"
